"Property id","City","Location","Plot Number","Size","Floor","Accommodation","Possession","Price","Facing","PARK FACING","Corner","Description","Title","Builder name","Contact","Editor Choice","Folder Name","PHOTO TYPE","Image Link","THUMBNAL","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C442","300","2nd","4BHK","4M","3.25","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C528","500","1st","4BHK","3M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C528","500","2nd","4BHK","3M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C528","500","3rd","4BHK","3M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C528","500","4th","4BHK","3M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C529","500","1st","4BHK","5M","Price on Request","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANKUR JAIN","9810371234","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C529","500","2nd","4BHK","5M","Price on Request","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANKUR JAIN","9810371234","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C529","500","3rd","4BHK","5M","Price on Request","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANKUR JAIN","9810371234","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C529","500","4th","4BHK","5M","Price on Request","WEST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANKUR JAIN","9810371234","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C580","215","1st","3BHK","4M","2.25","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","NAVDEEP","9501555553","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C580","215","2nd","3BHK","4M","2.15","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","NAVDEEP","9501555553","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C580","215","3rd","3BHK","4M","2.15","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","NAVDEEP","9501555553","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C580","215","4th","3BHK","4M","2.45","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","NAVDEEP","9501555553","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C582","215","1st","3BHK","11M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","RAHUL SIRISIN","9871808811","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C582","215","2nd","3BHK","11M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","RAHUL SIRISIN","9871808811","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C582","215","3rd","3BHK","11M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","RAHUL SIRISIN","9871808811","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C582","215","4th","3BHK","11M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","RAHUL SIRISIN","9871808811","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C586","215","1st","3BHK","6M","2.4","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C587","215","1st","3BHK","6M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DEEPAK","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C587","215","2nd","3BHK","6M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DEEPAK","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C587","215","3rd","3BHK","6M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DEEPAK","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C587","215","4th","3BHK","6M","Price on Request","NORTH","Yes","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DEEPAK","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C639","215","1st","3BHK","15M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","PURUSHOTTAM CHANDWANI","9958677559","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C639","215","2nd","3BHK","15M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","PURUSHOTTAM CHANDWANI","9958677559","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C639","215","3rd","3BHK","15M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","PURUSHOTTAM CHANDWANI","9958677559","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C639","215","4th","3BHK","15M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","PURUSHOTTAM CHANDWANI","9958677559","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C656","215","1st","3BHK","4M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINOD NARANG S+3","9818670697","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C656","215","2nd","3BHK","4M","Price on Request","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINOD NARANG S+3","9818670697","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
